date,time_slot,price,load_rate,(调控后)日前预测价格(元/MWh),边界数据类型,竞价空间(MW),新能源负荷(MW),省调负荷(MW),联络线计划(MW),日前在线机组容量(MW)
2025-02-21,15:45,285.0,61.0,,,,,,,
2025-02-21,16:00,285.0,64.1,,,,,,,
2025-02-21,16:15,300.0,67.7,,,,,,,
2025-02-21,16:30,340.0,71.4,,,,,,,
2025-02-21,16:45,350.0,73.8,,,,,,,
2025-02-21,17:00,350.0,77.3,,,,,,,
2025-02-21,17:15,370.0,81.3,,,,,,,
2025-02-21,17:30,410.0,84.2,,,,,,,
2025-02-21,17:45,972.9,87.6,,,,,,,
2025-02-21,18:00,820.11,89.5,,,,,,,
2025-02-21,18:15,738.0,90.5,,,,,,,
2025-02-21,18:30,410.0,90.4,,,,,,,
2025-02-21,18:45,632.0,90.6,,,,,,,
2025-02-21,19:00,404.0,90.7,,,,,,,
2025-02-21,19:15,630.0,90.2,,,,,,,
2025-02-21,19:30,726.0,89.5,,,,,,,
2025-02-21,19:45,733.8,89.7,,,,,,,
2025-02-21,20:00,732.0,89.1,,,,,,,
2025-02-21,20:15,726.0,90.1,,,,,,,
2025-02-21,20:30,726.0,89.8,,,,,,,
2025-02-21,20:45,733.33,89.2,,,,,,,
2025-02-21,21:00,630.0,88.8,,,,,,,
2025-02-21,21:15,733.8,88.6,,,,,,,
2025-02-21,21:30,732.0,88.7,,,,,,,
2025-02-21,21:45,972.9,89.3,,,,,,,
2025-02-21,22:00,1000.0,89.2,,,,,,,
2025-02-21,22:15,1144.0,88.9,,,,,,,
2025-02-21,22:30,1138.0,88.0,,,,,,,
2025-02-21,22:45,835.88,86.6,,,,,,,
2025-02-21,23:00,738.0,85.8,,,,,,,
2025-02-21,23:15,733.2,85.0,,,,,,,
2025-02-21,23:30,410.0,84.1,,,,,,,
2025-02-21,23:45,398.0,83.3,,,,,,,
2025-02-21,24:00,398.0,82.3,,,,,,,
2025-02-22,00:15,370.0,83.5,,,,,,,
2025-02-22,00:30,360.0,83.4,,,,,,,
2025-02-22,00:45,370.0,83.0,,,,,,,
2025-02-22,01:00,370.0,83.0,,,,,,,
2025-02-22,01:15,360.0,82.3,,,,,,,
2025-02-22,01:30,369.0,81.9,,,,,,,
2025-02-22,01:45,350.0,81.6,,,,,,,
2025-02-22,02:00,355.0,81.4,,,,,,,
2025-02-22,02:15,350.0,81.1,,,,,,,
2025-02-22,02:30,348.0,81.3,,,,,,,
2025-02-22,02:45,339.0,80.7,,,,,,,
2025-02-22,03:00,339.0,80.7,,,,,,,
2025-02-22,03:15,330.0,80.3,,,,,,,
2025-02-22,03:30,330.0,80.3,,,,,,,
2025-02-22,03:45,335.0,80.4,,,,,,,
2025-02-22,04:00,325.0,79.8,,,,,,,
2025-02-22,04:15,328.0,80.2,,,,,,,
2025-02-22,04:30,325.0,79.9,,,,,,,
2025-02-22,04:45,330.0,79.6,,,,,,,
2025-02-22,05:00,329.0,79.7,,,,,,,
2025-02-22,05:15,335.0,79.9,,,,,,,
2025-02-22,05:30,339.0,80.3,,,,,,,
2025-02-22,05:45,340.0,80.5,,,,,,,
2025-02-22,06:00,350.0,80.6,,,,,,,
2025-02-22,06:15,350.0,81.4,,,,,,,
2025-02-22,06:30,350.0,82.1,,,,,,,
2025-02-22,06:45,355.0,82.3,,,,,,,
2025-02-22,07:00,355.0,82.6,,,,,,,
2025-02-22,07:15,370.0,83.6,,,,,,,
2025-02-22,07:30,370.0,84.4,,,,,,,
2025-02-22,07:45,398.0,85.4,,,,,,,
2025-02-22,08:00,360.0,85.3,,,,,,,
2025-02-22,08:15,398.0,86.1,,,,,,,
2025-02-22,08:30,365.0,84.8,,,,,,,
2025-02-22,08:45,350.0,82.2,,,,,,,
2025-02-22,09:00,330.0,78.6,,,,,,,
2025-02-22,09:15,320.0,74.6,,,,,,,
2025-02-22,09:30,306.96,71.3,,,,,,,
2025-02-22,09:45,303.09,68.6,,,,,,,
2025-02-22,10:00,280.44,64.9,,,,,,,
2025-02-22,10:15,280.56,61.6,,,,,,,
2025-02-22,10:30,278.36,58.9,,,,,,,
2025-02-22,10:45,250.0,56.1,,,,,,,
2025-02-22,11:00,249.0,55.6,,,,,,,
2025-02-22,11:15,245.89,55.2,,,,,,,
2025-02-22,11:30,245.76,53.8,,,,,,,
2025-02-22,11:45,135.46,51.8,,,,,,,
2025-02-22,12:00,0.0,49.6,,,,,,,
2025-02-22,12:15,0.0,47.0,,,,,,,
2025-02-22,12:30,0.0,45.1,,,,,,,
2025-02-22,12:45,0.0,43.6,,,,,,,
2025-02-22,13:00,0.0,42.4,,,,,,,
2025-02-22,13:15,0.0,41.2,,,,,,,
2025-02-22,13:30,0.0,39.9,,,,,,,
2025-02-22,13:45,0.0,39.2,,,,,,,
2025-02-22,14:00,0.0,39.1,,,,,,,
2025-02-22,14:15,0.0,38.6,,,,,,,
2025-02-22,14:30,0.0,39.3,,,,,,,
2025-02-22,14:45,0.0,40.1,,,,,,,
2025-02-22,15:00,0.0,41.2,,,,,,,
2025-02-22,15:15,0.0,43.4,,,,,,,
2025-02-22,15:30,203.4,45.1,,,,,,,
2025-02-22,15:45,231.38,46.7,,,,,,,
2025-02-22,16:00,222.82,49.5,,,,,,,
2025-02-22,16:15,160.0,51.4,,,,,,,
2025-02-22,16:30,250.0,55.0,,,,,,,
2025-02-22,16:45,268.79,58.6,,,,,,,
2025-02-22,17:00,279.76,62.4,,,,,,,
2025-02-22,17:15,288.86,67.9,,,,,,,
2025-02-22,17:30,309.0,73.3,,,,,,,
2025-02-22,17:45,320.0,77.0,,,,,,,
2025-02-22,18:00,320.0,79.7,,,,,,,
2025-02-22,18:15,325.0,82.8,,,,,,,
2025-02-22,18:30,310.0,82.5,,,,,,,
2025-02-22,18:45,315.0,82.1,,,,,,,
2025-02-22,19:00,310.0,81.6,,,,,,,
2025-02-22,19:15,309.0,81.5,,,,,,,
2025-02-22,19:30,305.0,80.6,,,,,,,
2025-02-22,19:45,310.0,79.9,,,,,,,
2025-02-22,20:00,309.0,79.2,,,,,,,
2025-02-22,20:15,310.0,79.6,,,,,,,
2025-02-22,20:30,309.0,79.1,,,,,,,
2025-02-22,20:45,309.0,78.7,,,,,,,
2025-02-22,21:00,300.0,78.3,,,,,,,
2025-02-22,21:15,305.0,77.5,,,,,,,
2025-02-22,21:30,310.0,78.2,,,,,,,
2025-02-22,21:45,310.0,78.2,,,,,,,
2025-02-22,22:00,315.0,78.1,,,,,,,
2025-02-22,22:15,315.0,77.6,,,,,,,
2025-02-22,22:30,318.0,77.1,,,,,,,
2025-02-22,22:45,310.0,75.8,,,,,,,
2025-02-22,23:00,305.0,74.3,,,,,,,
2025-02-22,23:15,301.0,73.4,,,,,,,
2025-02-22,23:30,295.0,72.9,,,,,,,
2025-02-22,23:45,295.0,72.0,,,,,,,
2025-02-22,24:00,300.0,71.4,,,,,,,
2025-02-23,00:15,290.0,67.9,,,,,,,
2025-02-23,00:30,310.0,67.9,,,,,,,
2025-02-23,00:45,310.0,67.8,,,,,,,
2025-02-23,01:00,310.0,67.8,,,,,,,
2025-02-23,01:15,303.0,67.5,,,,,,,
2025-02-23,01:30,318.0,67.1,,,,,,,
2025-02-23,01:45,310.0,67.3,,,,,,,
2025-02-23,02:00,315.0,67.0,,,,,,,
2025-02-23,02:15,315.0,67.0,,,,,,,
2025-02-23,02:30,318.0,67.3,,,,,,,
2025-02-23,02:45,310.0,66.6,,,,,,,
2025-02-23,03:00,318.0,66.9,,,,,,,
2025-02-23,03:15,312.0,66.4,,,,,,,
2025-02-23,03:30,312.0,66.6,,,,,,,
2025-02-23,03:45,318.0,67.0,,,,,,,
2025-02-23,04:00,312.0,66.3,,,,,,,
2025-02-23,04:15,318.0,67.0,,,,,,,
2025-02-23,04:30,312.0,66.4,,,,,,,
2025-02-23,04:45,320.0,66.7,,,,,,,
2025-02-23,05:00,310.0,66.8,,,,,,,
2025-02-23,05:15,320.0,67.6,,,,,,,
2025-02-23,05:30,320.0,68.2,,,,,,,
2025-02-23,05:45,340.0,68.5,,,,,,,
2025-02-23,06:00,340.0,68.8,,,,,,,
2025-02-23,06:15,350.0,70.2,,,,,,,
2025-02-23,06:30,350.0,70.9,,,,,,,
2025-02-23,06:45,350.0,71.3,,,,,,,
2025-02-23,07:00,350.0,71.5,,,,,,,
2025-02-23,07:15,350.0,73.0,,,,,,,
2025-02-23,07:30,350.0,73.6,,,,,,,
2025-02-23,07:45,380.0,74.1,,,,,,,
2025-02-23,08:00,350.0,73.0,,,,,,,
2025-02-23,08:15,350.0,72.8,,,,,,,
2025-02-23,08:30,350.0,69.9,,,,,,,
2025-02-23,08:45,325.0,65.0,,,,,,,
2025-02-23,09:00,300.0,60.1,,,,,,,
2025-02-23,09:15,270.0,55.7,,,,,,,
2025-02-23,09:30,265.0,52.2,,,,,,,
2025-02-23,09:45,158.65,49.2,,,,,,,
2025-02-23,10:00,21.91,45.9,,,,,,,
2025-02-23,10:15,22.44,45.2,,,,,,,
2025-02-23,10:30,22.55,41.8,,,,,,,
2025-02-23,10:45,22.82,40.9,,,,,,,
2025-02-23,11:00,22.96,39.4,,,,,,,
2025-02-23,11:15,23.19,40.0,,,,,,,
2025-02-23,11:30,23.11,39.1,,,,,,,
2025-02-23,11:45,23.18,38.1,,,,,,,
2025-02-23,12:00,23.17,36.7,,,,,,,
2025-02-23,12:15,24.23,34.9,,,,,,,
2025-02-23,12:30,24.29,33.6,,,,,,,
2025-02-23,12:45,24.36,33.6,,,,,,,
2025-02-23,13:00,24.36,33.3,,,,,,,
2025-02-23,13:15,24.56,33.1,,,,,,,
2025-02-23,13:30,24.57,33.1,,,,,,,
2025-02-23,13:45,24.66,33.4,,,,,,,
2025-02-23,14:00,24.72,34.4,,,,,,,
2025-02-23,14:15,24.68,35.2,,,,,,,
2025-02-23,14:30,24.79,36.9,,,,,,,
2025-02-23,14:45,24.51,38.8,,,,,,,
2025-02-23,15:00,24.32,40.8,,,,,,,
2025-02-23,15:15,23.79,44.0,,,,,,,
2025-02-23,15:30,23.71,47.0,,,,,,,
2025-02-23,15:45,45.6,49.4,,,,,,,
2025-02-23,16:00,220.94,52.9,,,,,,,
2025-02-23,16:15,265.55,57.6,,,,,,,
2025-02-23,16:30,303.0,62.4,,,,,,,
2025-02-23,16:45,350.0,67.5,,,,,,,
2025-02-23,17:00,350.0,73.6,,,,,,,
2025-02-23,17:15,1162.0,79.8,,,,,,,
2025-02-23,17:30,1340.0,84.7,,,,,,,
2025-02-23,17:45,1452.42,89.0,,,,,,,
2025-02-23,18:00,1452.35,91.5,,,,,,,
2025-02-23,18:15,1476.43,93.2,,,,,,,
2025-02-23,18:30,1429.65,92.9,,,,,,,
2025-02-23,18:45,1387.36,92.7,,,,,,,
2025-02-23,19:00,1427.92,92.4,,,,,,,
2025-02-23,19:15,1331.99,92.6,,,,,,,
2025-02-23,19:30,1379.17,91.7,,,,,,,
2025-02-23,19:45,1382.26,91.2,,,,,,,
2025-02-23,20:00,1427.16,90.8,,,,,,,
2025-02-23,20:15,1380.13,91.2,,,,,,,
2025-02-23,20:30,1374.19,90.8,,,,,,,
2025-02-23,20:45,1328.88,90.5,,,,,,,
2025-02-23,21:00,1374.43,89.9,,,,,,,
2025-02-23,21:15,1317.06,89.4,,,,,,,
2025-02-23,21:30,1380.55,89.8,,,,,,,
2025-02-23,21:45,1379.41,89.8,,,,,,,
2025-02-23,22:00,1426.81,89.6,,,,,,,
2025-02-23,22:15,1427.48,89.0,,,,,,,
2025-02-23,22:30,1332.36,88.3,,,,,,,
2025-02-23,22:45,1338.1,87.0,,,,,,,
2025-02-23,23:00,1344.0,85.5,,,,,,,
2025-02-23,23:15,1306.0,84.7,,,,,,,
2025-02-23,23:30,1300.6,83.9,,,,,,,
2025-02-23,23:45,1256.0,82.5,,,,,,,
2025-02-23,24:00,1250.0,82.5,,,,,,,
2025-02-24,00:15,350.0,81.1,,,,,,,
2025-02-24,00:30,350.0,81.8,,,,,,,
2025-02-24,00:45,375.0,81.9,,,,,,,
2025-02-24,01:00,358.0,81.2,,,,,,,
2025-02-24,01:15,358.0,80.6,,,,,,,
2025-02-24,01:30,345.0,80.7,,,,,,,
2025-02-24,01:45,360.0,80.5,,,,,,,
2025-02-24,02:00,360.0,80.0,,,,,,,
2025-02-24,02:15,355.0,79.6,,,,,,,
2025-02-24,02:30,349.0,79.9,,,,,,,
2025-02-24,02:45,351.0,78.7,,,,,,,
2025-02-24,03:00,350.0,79.2,,,,,,,
2025-02-24,03:15,350.0,78.8,,,,,,,
2025-02-24,03:30,350.0,78.4,,,,,,,
2025-02-24,03:45,349.0,78.4,,,,,,,
2025-02-24,04:00,349.0,77.9,,,,,,,
2025-02-24,04:15,350.0,78.0,,,,,,,
2025-02-24,04:30,340.0,78.1,,,,,,,
2025-02-24,04:45,350.0,77.7,,,,,,,
2025-02-24,05:00,349.0,78.0,,,,,,,
2025-02-24,05:15,340.0,78.4,,,,,,,
2025-02-24,05:30,352.0,79.4,,,,,,,
2025-02-24,05:45,355.0,80.1,,,,,,,
2025-02-24,06:00,360.0,80.6,,,,,,,
2025-02-24,06:15,362.0,81.7,,,,,,,
2025-02-24,06:30,398.4,82.8,,,,,,,
2025-02-24,06:45,398.4,84.4,,,,,,,
2025-02-24,07:00,398.4,84.9,,,,,,,
2025-02-24,07:15,398.4,85.8,,,,,,,
2025-02-24,07:30,398.4,85.6,,,,,,,
2025-02-24,07:45,398.4,84.7,,,,,,,
2025-02-24,08:00,370.0,82.5,,,,,,,
2025-02-24,08:15,370.0,80.9,,,,,,,
2025-02-24,08:30,349.0,78.0,,,,,,,
2025-02-24,08:45,315.0,73.0,,,,,,,
2025-02-24,09:00,295.0,68.5,,,,,,,
2025-02-24,09:15,290.0,64.2,,,,,,,
2025-02-24,09:30,280.0,60.7,,,,,,,
2025-02-24,09:45,266.0,57.7,,,,,,,
2025-02-24,10:00,246.23,54.6,,,,,,,
2025-02-24,10:15,246.25,52.0,,,,,,,
2025-02-24,10:30,250.84,49.8,,,,,,,
2025-02-24,10:45,23.14,47.4,,,,,,,
2025-02-24,11:00,23.47,45.4,,,,,,,
2025-02-24,11:15,23.45,44.6,,,,,,,
2025-02-24,11:30,23.34,44.0,,,,,,,
2025-02-24,11:45,23.16,42.5,,,,,,,
2025-02-24,12:00,22.92,40.3,,,,,,,
2025-02-24,12:15,24.08,37.7,,,,,,,
2025-02-24,12:30,23.89,36.6,,,,,,,
2025-02-24,12:45,24.04,35.0,,,,,,,
2025-02-24,13:00,23.86,33.5,,,,,,,
2025-02-24,13:15,23.63,32.8,,,,,,,
2025-02-24,13:30,23.65,32.0,,,,,,,
2025-02-24,13:45,23.6,32.0,,,,,,,
2025-02-24,14:00,23.58,32.7,,,,,,,
2025-02-24,14:15,23.4,33.6,,,,,,,
2025-02-24,14:30,23.27,35.5,,,,,,,
2025-02-24,14:45,22.86,37.5,,,,,,,
2025-02-24,15:00,22.49,39.5,,,,,,,
2025-02-24,15:15,22.18,41.9,,,,,,,
2025-02-24,15:30,21.92,44.5,,,,,,,
2025-02-24,15:45,21.57,46.3,,,,,,,
2025-02-24,16:00,21.33,48.4,,,,,,,
2025-02-24,16:15,20.48,51.3,,,,,,,
2025-02-24,16:30,270.0,55.0,,,,,,,
2025-02-24,16:45,278.0,59.1,,,,,,,
2025-02-24,17:00,290.0,63.3,,,,,,,
2025-02-24,17:15,295.0,67.7,,,,,,,
2025-02-24,17:30,314.13,72.7,,,,,,,
2025-02-24,17:45,320.0,76.7,,,,,,,
2025-02-24,18:00,330.0,80.7,,,,,,,
2025-02-24,18:15,330.0,81.5,,,,,,,
2025-02-24,18:30,325.0,81.4,,,,,,,
2025-02-24,18:45,320.0,81.0,,,,,,,
2025-02-24,19:00,320.0,79.0,,,,,,,
2025-02-24,19:15,313.0,78.2,,,,,,,
2025-02-24,19:30,310.0,76.7,,,,,,,
2025-02-24,19:45,305.0,74.9,,,,,,,
2025-02-24,20:00,300.0,73.2,,,,,,,
2025-02-24,20:15,300.0,72.8,,,,,,,
2025-02-24,20:30,290.0,70.2,,,,,,,
2025-02-24,20:45,295.0,68.9,,,,,,,
2025-02-24,21:00,280.0,67.6,,,,,,,
2025-02-24,21:15,285.0,66.0,,,,,,,
2025-02-24,21:30,283.78,65.1,,,,,,,
2025-02-24,21:45,282.0,64.4,,,,,,,
2025-02-24,22:00,282.89,63.9,,,,,,,
2025-02-24,22:15,286.0,62.6,,,,,,,
2025-02-24,22:30,280.0,60.9,,,,,,,
2025-02-24,22:45,282.0,59.6,,,,,,,
2025-02-24,23:00,270.0,57.9,,,,,,,
2025-02-24,23:15,268.0,56.2,,,,,,,
2025-02-24,23:30,262.0,55.5,,,,,,,
2025-02-24,23:45,250.0,54.3,,,,,,,
2025-02-24,24:00,262.0,54.2,,,,,,,
2025-02-25,00:15,250.0,52.2,,,,,,,
2025-02-25,00:30,260.0,52.4,,,,,,,
2025-02-25,00:45,260.0,51.9,,,,,,,
2025-02-25,01:00,255.0,51.2,,,,,,,
2025-02-25,01:15,245.31,50.8,,,,,,,
2025-02-25,01:30,250.0,50.4,,,,,,,
2025-02-25,01:45,245.94,49.7,,,,,,,
2025-02-25,02:00,250.62,49.9,,,,,,,
2025-02-25,02:15,222.51,49.7,,,,,,,
2025-02-25,02:30,203.79,49.4,,,,,,,
2025-02-25,02:45,231.88,49.1,,,,,,,
2025-02-25,03:00,203.8,49.2,,,,,,,
2025-02-25,03:15,203.81,49.1,,,,,,,
2025-02-25,03:30,250.62,49.0,,,,,,,
2025-02-25,03:45,110.31,48.8,,,,,,,
2025-02-25,04:00,232.83,49.1,,,,,,,
2025-02-25,04:15,203.82,49.2,,,,,,,
2025-02-25,04:30,231.91,49.4,,,,,,,
2025-02-25,04:45,245.94,49.5,,,,,,,
2025-02-25,05:00,258.12,50.1,,,,,,,
2025-02-25,05:15,250.62,50.9,,,,,,,
2025-02-25,05:30,260.0,51.5,,,,,,,
2025-02-25,05:45,265.55,52.8,,,,,,,
2025-02-25,06:00,260.0,53.5,,,,,,,
2025-02-25,06:15,283.0,55.5,,,,,,,
2025-02-25,06:30,280.0,56.6,,,,,,,
2025-02-25,06:45,281.4,58.1,,,,,,,
2025-02-25,07:00,283.0,59.3,,,,,,,
2025-02-25,07:15,300.0,60.0,,,,,,,
2025-02-25,07:30,290.0,60.1,,,,,,,
2025-02-25,07:45,300.0,60.2,,,,,,,
2025-02-25,08:00,282.2,59.3,,,,,,,
2025-02-25,08:15,283.0,59.1,,,,,,,
2025-02-25,08:30,284.0,56.6,,,,,,,
2025-02-25,08:45,253.0,53.2,,,,,,,
2025-02-25,09:00,17.12,49.3,,,,,,,
2025-02-25,09:15,17.72,46.9,,,,,,,
2025-02-25,09:30,18.08,45.4,,,,,,,
2025-02-25,09:45,18.2,43.1,,,,,,,
2025-02-25,10:00,18.4,41.1,,,,,,,
2025-02-25,10:15,18.66,38.6,,,,,,,
2025-02-25,10:30,18.81,36.3,,,,,,,
2025-02-25,10:45,19.02,34.0,,,,,,,
2025-02-25,11:00,19.03,32.6,,,,,,,
2025-02-25,11:15,19.11,32.5,,,,,,,
2025-02-25,11:30,19.15,31.3,,,,,,,
2025-02-25,11:45,19.13,30.2,,,,,,,
2025-02-25,12:00,19.22,28.3,,,,,,,
2025-02-25,12:15,19.82,26.9,,,,,,,
2025-02-25,12:30,19.97,25.3,,,,,,,
2025-02-25,12:45,19.99,24.9,,,,,,,
2025-02-25,13:00,20.01,24.2,,,,,,,
2025-02-25,13:15,20.02,23.9,,,,,,,
2025-02-25,13:30,20.05,23.7,,,,,,,
2025-02-25,13:45,20.15,24.2,,,,,,,
2025-02-25,14:00,20.11,24.9,,,,,,,
2025-02-25,14:15,20.12,26.5,,,,,,,
2025-02-25,14:30,20.05,28.1,,,,,,,
2025-02-25,14:45,20.01,30.1,,,,,,,
2025-02-25,15:00,19.83,32.7,,,,,,,
2025-02-25,15:15,19.69,35.5,,,,,,,
2025-02-25,15:30,19.47,38.7,,,,,,,
2025-02-25,15:45,19.76,42.4,,,,,,,
2025-02-25,16:00,19.63,45.8,,,,,,,
2025-02-25,16:15,17.72,49.8,,,,,,,
2025-02-25,16:30,245.0,54.9,,,,,,,
2025-02-25,16:45,294.27,60.5,,,,,,,
2025-02-25,17:00,318.0,65.8,,,,,,,
2025-02-25,17:15,350.0,72.1,,,,,,,
2025-02-25,17:30,380.0,80.2,,,,,,,
2025-02-25,17:45,1199.0,84.8,,,,,,,
2025-02-25,18:00,1211.0,87.5,,,,,,,
2025-02-25,18:15,1211.6,89.7,,,,,,,
2025-02-25,18:30,1194.27,90.3,,,,,,,
2025-02-25,18:45,1187.93,91.3,,,,,,,
2025-02-25,19:00,1141.97,91.0,,,,,,,
2025-02-25,19:15,1136.25,90.6,,,,,,,
2025-02-25,19:30,1136.19,90.4,,,,,,,
2025-02-25,19:45,1141.35,90.1,,,,,,,
2025-02-25,20:00,1134.01,89.7,,,,,,,
2025-02-25,20:15,1193.16,89.7,,,,,,,
2025-02-25,20:30,1130.85,89.6,,,,,,,
2025-02-25,20:45,1144.0,89.1,,,,,,,
2025-02-25,21:00,1135.26,88.8,,,,,,,
2025-02-25,21:15,1136.12,87.9,,,,,,,
2025-02-25,21:30,1188.58,88.0,,,,,,,
2025-02-25,21:45,1147.71,87.8,,,,,,,
2025-02-25,22:00,1278.0,87.4,,,,,,,
2025-02-25,22:15,1211.9,87.6,,,,,,,
2025-02-25,22:30,1205.0,85.6,,,,,,,
2025-02-25,22:45,1042.0,84.3,,,,,,,
2025-02-25,23:00,1036.0,83.0,,,,,,,
2025-02-25,23:15,1036.0,82.1,,,,,,,
2025-02-25,23:30,1009.0,81.2,,,,,,,
2025-02-25,23:45,410.0,80.2,,,,,,,
2025-02-25,24:00,390.0,78.5,,,,,,,
2025-02-26,00:15,330.0,77.8,,,,,,,
2025-02-26,00:30,335.0,78.3,,,,,,,
2025-02-26,00:45,325.0,77.7,,,,,,,
2025-02-26,01:00,320.0,77.1,,,,,,,
2025-02-26,01:15,320.0,76.1,,,,,,,
2025-02-26,01:30,320.0,75.3,,,,,,,
2025-02-26,01:45,320.0,75.3,,,,,,,
2025-02-26,02:00,317.0,74.5,,,,,,,
2025-02-26,02:15,310.0,73.3,,,,,,,
2025-02-26,02:30,305.0,73.3,,,,,,,
2025-02-26,02:45,305.0,72.5,,,,,,,
2025-02-26,03:00,305.0,72.2,,,,,,,
2025-02-26,03:15,305.0,72.2,,,,,,,
2025-02-26,03:30,305.0,71.0,,,,,,,
2025-02-26,03:45,300.0,70.3,,,,,,,
2025-02-26,04:00,300.0,70.0,,,,,,,
2025-02-26,04:15,300.0,69.8,,,,,,,
2025-02-26,04:30,300.0,69.5,,,,,,,
2025-02-26,04:45,299.0,69.8,,,,,,,
2025-02-26,05:00,300.0,69.6,,,,,,,
2025-02-26,05:15,290.0,70.0,,,,,,,
2025-02-26,05:30,300.0,70.5,,,,,,,
2025-02-26,05:45,301.0,71.5,,,,,,,
2025-02-26,06:00,300.0,72.4,,,,,,,
2025-02-26,06:15,315.0,73.7,,,,,,,
2025-02-26,06:30,315.0,75.0,,,,,,,
2025-02-26,06:45,317.0,76.5,,,,,,,
2025-02-26,07:00,330.0,77.3,,,,,,,
2025-02-26,07:15,320.0,78.2,,,,,,,
2025-02-26,07:30,325.0,77.8,,,,,,,
2025-02-26,07:45,320.0,77.7,,,,,,,
2025-02-26,08:00,315.0,75.5,,,,,,,
2025-02-26,08:15,315.0,74.2,,,,,,,
2025-02-26,08:30,300.0,70.9,,,,,,,
2025-02-26,08:45,283.0,67.3,,,,,,,
2025-02-26,09:00,280.0,63.1,,,,,,,
2025-02-26,09:15,277.0,58.9,,,,,,,
2025-02-26,09:30,234.25,55.3,,,,,,,
2025-02-26,09:45,204.52,52.2,,,,,,,
2025-02-26,10:00,20.29,49.7,,,,,,,
2025-02-26,10:15,20.9,47.4,,,,,,,
2025-02-26,10:30,21.27,45.0,,,,,,,
2025-02-26,10:45,21.51,42.5,,,,,,,
2025-02-26,11:00,21.7,41.0,,,,,,,
2025-02-26,11:15,21.66,40.5,,,,,,,
2025-02-26,11:30,21.58,40.2,,,,,,,
2025-02-26,11:45,21.5,38.6,,,,,,,
2025-02-26,12:00,21.52,36.5,,,,,,,
2025-02-26,12:15,22.16,34.9,,,,,,,
2025-02-26,12:30,22.45,33.8,,,,,,,
2025-02-26,12:45,22.62,32.9,,,,,,,
2025-02-26,13:00,22.62,32.5,,,,,,,
2025-02-26,13:15,22.55,31.8,,,,,,,
2025-02-26,13:30,22.54,31.8,,,,,,,
2025-02-26,13:45,22.54,32.1,,,,,,,
2025-02-26,14:00,22.55,32.9,,,,,,,
2025-02-26,14:15,22.47,33.9,,,,,,,
2025-02-26,14:30,22.4,35.8,,,,,,,
2025-02-26,14:45,22.01,37.5,,,,,,,
2025-02-26,15:00,21.86,39.5,,,,,,,
2025-02-26,15:15,21.48,41.6,,,,,,,
2025-02-26,15:30,21.19,44.7,,,,,,,
2025-02-26,15:45,21.08,47.4,,,,,,,
2025-02-26,16:00,204.69,51.0,,,,,,,
2025-02-26,16:15,217.49,54.8,,,,,,,
2025-02-26,16:30,270.0,59.4,,,,,,,
2025-02-26,16:45,282.0,64.3,,,,,,,
2025-02-26,17:00,300.0,69.3,,,,,,,
2025-02-26,17:15,317.0,75.3,,,,,,,
2025-02-26,17:30,328.0,80.1,,,,,,,
2025-02-26,17:45,350.0,84.5,,,,,,,
2025-02-26,18:00,365.0,87.6,,,,,,,
2025-02-26,18:15,368.0,90.6,,,,,,,
2025-02-26,18:30,355.0,90.7,,,,,,,
2025-02-26,18:45,350.0,90.8,,,,,,,
2025-02-26,19:00,349.0,91.1,,,,,,,
2025-02-26,19:15,350.0,90.7,,,,,,,
2025-02-26,19:30,350.0,90.0,,,,,,,
2025-02-26,19:45,350.0,89.4,,,,,,,
2025-02-26,20:00,345.0,88.6,,,,,,,
2025-02-26,20:15,350.0,89.1,,,,,,,
2025-02-26,20:30,349.0,88.3,,,,,,,
2025-02-26,20:45,340.0,88.4,,,,,,,
2025-02-26,21:00,349.0,88.0,,,,,,,
2025-02-26,21:15,340.0,87.2,,,,,,,
2025-02-26,21:30,349.0,87.5,,,,,,,
2025-02-26,21:45,355.0,87.7,,,,,,,
2025-02-26,22:00,350.0,87.2,,,,,,,
2025-02-26,22:15,368.0,87.2,,,,,,,
2025-02-26,22:30,350.0,86.1,,,,,,,
2025-02-26,22:45,350.0,85.1,,,,,,,
2025-02-26,23:00,330.0,83.5,,,,,,,
2025-02-26,23:15,335.0,81.6,,,,,,,
2025-02-26,23:30,330.0,81.1,,,,,,,
2025-02-26,23:45,330.0,80.3,,,,,,,
2025-02-26,24:00,330.07,79.5,,,,,,,
2025-02-27,00:15,339.0,82.1,,,,,,,
2025-02-27,00:30,340.0,82.8,,,,,,,
2025-02-27,00:45,340.0,82.5,,,,,,,
2025-02-27,01:00,335.0,82.2,,,,,,,
2025-02-27,01:15,325.0,81.7,,,,,,,
2025-02-27,01:30,338.0,81.4,,,,,,,
2025-02-27,01:45,340.0,81.9,,,,,,,
2025-02-27,02:00,345.0,81.5,,,,,,,
2025-02-27,02:15,340.0,80.9,,,,,,,
2025-02-27,02:30,340.0,81.1,,,,,,,
2025-02-27,02:45,338.0,80.8,,,,,,,
2025-02-27,03:00,340.0,80.9,,,,,,,
2025-02-27,03:15,340.0,81.3,,,,,,,
2025-02-27,03:30,330.0,81.1,,,,,,,
2025-02-27,03:45,330.0,80.6,,,,,,,
2025-02-27,04:00,335.0,80.6,,,,,,,
2025-02-27,04:15,340.0,80.7,,,,,,,
2025-02-27,04:30,338.0,80.7,,,,,,,
